house_id,area_sqft,bedrooms,bathrooms,neighborhood,year_built,garage_size,distance_city_center,house_condition,price
947,1037.0,4,2.0,Riverside,1991,2.0,10.314586665579172,Good,162604.06922257156
948,1454.0,3,2.0,Downtown,1954,1.0,5.2124073336380246,Fair,206161.2690388284
949,1777.0,5,2.0,Riverside,2013,1.0,7.132707575801592,Fair,271305.4798838201
950,1921.0,5,3.0,Uptown,1999,2.0,21.42302017566104,Fair,248215.39274862333
951,1679.0,2,2.0,Riverside,1964,1.0,14.505173220118623,Fair,206305.6352543527
952,1976.0,4,2.0,OldTown,2002,2.0,11.647770291520454,Fair,271291.6791803366
953,1174.0,3,2.0,Suburb,1974,0.0,4.166099676968704,Good,152296.7075663652
954,2521.0,4,,Suburb,1958,0.0,11.518319053932657,Good,293417.8088239066
955,1758.0,5,1.0,Downtown,1987,2.0,7.3230540822559735,Good,262964.7082453894
956,2358.0,2,2.0,Downtown,1971,1.0,23.607496632407056,Fair,288900.2682482171
957,1971.0,5,2.0,Uptown,1998,2.0,22.159717680685418,Excellent,243702.36539016754
958,2028.0,4,1.0,Uptown,2017,,2.5556122747908514,Good,291893.4249595391
959,2084.0,5,2.0,OldTown,1964,0.0,13.158010486900451,Fair,290354.96343070216
960,2023.0,3,2.0,Downtown,2014,1.0,6.013929465109466,Good,290266.3105299754
961,2121.0,4,,Downtown,2003,1.0,10.56403869334512,Good,282020.4319795559
962,2464.0,2,2.0,Uptown,1979,1.0,21.982775957160683,Good,292998.48007427977
963,1898.0,3,,Uptown,1969,2.0,13.424105737269349,Fair,254552.78529517807
964,2154.0,2,3.0,Uptown,1982,0.0,8.688274687583617,Fair,286324.1302300673
965,1755.0,5,3.0,Suburb,1956,1.0,5.593264675572428,Excellent,239985.08281461353
966,2520.0,4,2.0,Riverside,1957,2.0,20.107959055458988,Good,356528.28966990806
967,1461.0,5,1.0,Riverside,1977,0.0,15.800691376426505,Good,194198.69529600214
968,2700.0,5,2.0,Downtown,1994,2.0,11.967603780442664,Good,378661.4346959275
969,1779.0,2,3.0,Suburb,1960,1.0,5.828366669642962,Good,224587.1816860115
970,1084.0,3,2.0,Uptown,1980,3.0,8.689036166849718,Fair,163983.9137627872
971,1864.0,2,1.0,Downtown,1961,1.0,24.016163955093702,Good,211187.3461083445
972,1459.0,3,2.0,Suburb,2000,0.0,13.242203471342942,Poor,146507.43860737258
973,2220.0,3,3.0,OldTown,1993,1.0,10.317132390459697,Good,273742.93419504317
974,1473.0,3,2.0,Suburb,1999,0.0,13.274840037533936,Good,169704.6103493902
975,1576.0,3,2.0,Downtown,1966,3.0,19.585218394540412,Poor,179376.82911976334
976,855.0,2,2.0,Riverside,1984,0.0,8.832668944320284,Good,113056.31631652627
977,1573.0,2,2.0,,1950,2.0,4.878299962848917,Fair,217521.74683297836
978,588.0,2,1.0,OldTown,1978,1.0,14.830934899306671,Poor,97372.27640180214
979,1008.0,5,2.0,Suburb,2000,1.0,16.797500535286147,Fair,121951.48757850779
980,2180.0,4,1.0,Downtown,2013,0.0,17.961591072484467,Fair,267371.7854231947
981,2192.0,5,2.0,,1953,1.0,22.108695973770175,Fair,258220.80830603672
982,2012.0,3,1.0,Uptown,1977,1.0,9.593765956883269,Fair,223909.66602488264
983,1316.0,3,2.0,Downtown,1965,0.0,2.346194957607849,Good,198983.68716497373
984,1776.0,4,1.0,Downtown,2012,3.0,23.979540298958085,Good,236572.8981887798
985,1798.0,3,2.0,Uptown,2002,1.0,11.157792222218141,Good,245486.78926046364
986,1220.0,3,2.0,OldTown,1966,1.0,15.769808986991718,Poor,129530.45923994276
987,2551.0,3,1.0,Riverside,1989,1.0,16.824480416643162,Excellent,310142.7864744032
988,2238.0,2,1.0,Riverside,1962,0.0,13.889585863179487,Good,273728.03786830103
989,1689.0,3,1.0,Suburb,2001,3.0,5.5288094785386175,Poor,260665.58551340527
990,1813.0,3,3.0,OldTown,2007,1.0,19.001004727845466,Good,238123.8849260612
991,1904.0,4,2.0,Suburb,1986,0.0,20.19192337045,Fair,249398.83574638903
992,779.0,2,2.0,Riverside,2010,1.0,14.047901857427275,Good,119731.79311527144
993,1676.0,3,1.0,Uptown,1983,1.0,12.469748434328618,Fair,214277.80379291502
994,1459.0,4,2.0,Downtown,2019,1.0,3.29148548663564,Fair,227467.63286984214
995,1299.0,2,3.0,Riverside,1966,1.0,2.556815706744704,Excellent,208759.91052465138
996,1659.0,3,3.0,OldTown,1969,,8.819338716306454,Fair,228243.833332739
997,2698.0,5,2.0,Riverside,2008,0.0,8.115730810176135,Poor,381508.48801275756
998,2120.0,2,1.0,OldTown,2018,2.0,23.864583048600146,Excellent,259160.76047076427
999,1514.0,2,1.0,OldTown,1982,,19.69875718986403,Excellent,150633.45774125462
1000,2086.0,3,,OldTown,1966,2.0,16.668145233846968,Good,233863.71141760147
1001,2499.0,3,1.0,Suburb,2006,0.0,13.182378180931323,Fair,302901.39422266
1002,2262.0,3,,Uptown,1950,2.0,4.600504502802957,Poor,281616.3817296211
1003,1829.0,4,1.0,Riverside,1962,1.0,24.472188468514954,Good,216198.1394205551
1004,1476.0,2,2.0,Uptown,1976,1.0,9.688497106885146,Poor,190594.9578662167
1005,2149.0,3,3.0,Downtown,2019,,3.1196772599574976,Poor,316658.8702284161
1006,1996.0,3,2.0,Riverside,2008,0.0,12.59807294503578,Good,258425.10743559946
1007,2247.0,2,3.0,Uptown,1955,0.0,21.91295128452054,Fair,276372.80159670085
1008,2117.0,4,2.0,Uptown,1972,0.0,22.238629543544572,Poor,241770.84326393539
1009,2324.0,3,1.0,Downtown,1959,1.0,0.7686649433829578,Fair,343936.0355989867
1010,1532.0,3,2.0,OldTown,2000,1.0,22.214245746409294,Poor,198284.4704296302
1011,2458.0,2,1.0,Riverside,1968,1.0,7.151363328746534,Fair,317206.03790417465
1012,1898.0,3,2.0,Riverside,2000,2.0,1.4548229172263654,Poor,236719.1660408563
1013,2837.0,3,2.0,Downtown,2017,1.0,21.270861623890422,Fair,362473.0722723242
1014,1455.0,4,3.0,OldTown,1991,1.0,21.6647355217111,Good,220737.23009666434
1015,2667.0,2,1.0,Riverside,2006,1.0,15.107661456137576,Good,318050.4015509312
1016,1898.0,3,1.0,Riverside,2017,1.0,14.57362705376078,Fair,235247.7210449543
1017,,3,3.0,Riverside,1987,1.0,20.421446679224776,Good,171703.56450087106
1018,1558.0,4,1.0,OldTown,2011,2.0,19.764584041401854,Poor,165796.123921642
1019,1639.0,3,2.0,Downtown,1956,0.0,22.30758409934625,Poor,174822.95559834377
1020,2012.0,4,2.0,Riverside,2020,0.0,14.042312466119235,Fair,288543.7650449257
1021,2061.0,4,3.0,Uptown,1999,1.0,24.207353771953812,Good,274485.5197043631
1022,1513.0,5,3.0,OldTown,2001,0.0,24.905597357866792,Good,171294.6320816468
1023,1787.0,3,3.0,Suburb,1975,2.0,3.355342944966498,Good,249161.5716755982
1024,2871.0,3,1.0,Downtown,1975,2.0,21.313822109075993,Fair,387593.9959604506
1025,2663.0,4,3.0,,1968,0.0,12.74564531484043,Poor,320665.60491978144
1026,,5,2.0,Riverside,1958,0.0,9.995375288345887,Good,257860.73901177334
1027,1819.0,5,2.0,Suburb,2010,1.0,15.520271592126518,Fair,235647.82390391262
1028,1860.0,3,1.0,,1969,1.0,1.871156152919172,Good,228297.48651333156
1029,2106.0,2,2.0,OldTown,1999,0.0,12.908297409793457,Good,242153.1997635122
1030,1288.0,3,3.0,Suburb,1971,2.0,21.836818965653332,Good,153440.19551923283
1031,1671.0,4,3.0,Suburb,1962,1.0,5.7298071454047355,Excellent,225015.38819990517
1032,965.0,3,2.0,Uptown,1961,1.0,10.946552421850916,Excellent,161466.31854245637
1033,1999.0,3,1.0,Downtown,1959,0.0,23.51728174901445,Good,198508.85080354894
1034,2123.0,4,2.0,Uptown,2014,2.0,10.999814026239584,Good,285921.8534753832
1035,,3,3.0,Uptown,1979,0.0,9.28000699214376,Fair,189859.96276107428
1036,2586.0,5,2.0,Riverside,1957,2.0,11.293147879022767,Excellent,347534.225014484
1037,1187.0,3,2.0,OldTown,1970,1.0,13.22659277968013,Fair,138517.51450948068
1038,1067.0,3,1.0,Suburb,1971,1.0,15.983787931220986,Poor,133590.31677435988
1039,1912.0,3,,Downtown,1967,2.0,20.116973622459913,Fair,243635.3145011398
1040,2323.0,4,2.0,OldTown,2015,2.0,11.5765040412257,Poor,339650.6293935764
1041,2641.0,2,3.0,OldTown,1997,1.0,20.528282909708437,Good,302091.5344893376
1042,1570.0,2,2.0,Downtown,1993,0.0,13.576156203125976,Good,219604.22206510763
1043,2339.0,5,2.0,OldTown,1958,2.0,8.792772504015453,Fair,310954.88965917035
1044,1780.0,2,2.0,Riverside,2016,1.0,16.619795288925648,Poor,208600.0278131709
1045,1713.0,3,1.0,,2003,0.0,18.08419524121554,Excellent,233686.40456640485
1046,2241.0,3,3.0,Riverside,1975,3.0,14.172199902922443,Good,358634.43276426196
1047,2126.0,3,2.0,Suburb,1975,0.0,1.8870668418007237,Good,319064.59739554516
1048,1011.0,4,2.0,Suburb,1983,0.0,4.66213044144021,Fair,149523.90351904221
1049,,3,,Uptown,1957,0.0,7.4897941618105905,Good,333877.916402968
1050,2490.0,3,2.0,Riverside,1959,1.0,7.424327345811581,Fair,338604.0829326346
1051,1487.0,3,2.0,Suburb,1997,1.0,16.99880960604833,Fair,192350.85716871277
1052,1997.0,4,2.0,OldTown,2004,1.0,0.9495422110039983,Poor,266583.9845966491
1053,2047.0,2,1.0,Downtown,2003,1.0,19.014203537713236,Fair,240303.24226608046
1054,1930.0,3,2.0,Downtown,1989,1.0,7.000890632769863,Poor,248481.30534940117
1055,1524.0,2,1.0,Riverside,1964,1.0,8.095535232294509,Excellent,175320.67526121097
1056,1464.0,3,2.0,Uptown,1967,0.0,13.433790784626144,Poor,176585.03360532783
1057,1787.0,3,1.0,OldTown,1972,3.0,5.790177223004459,Fair,259166.27496687957
1058,2386.0,2,2.0,Riverside,2011,0.0,22.169547182600425,Fair,288008.5685480121
1059,2071.0,4,3.0,Downtown,1995,3.0,2.591535093500849,Fair,306258.36361277994
1060,1614.0,3,3.0,Riverside,1988,0.0,11.38736787637609,Good,208333.0682121827
1061,2185.0,5,2.0,OldTown,1964,2.0,21.310845601644804,Poor,299656.8943884079
1062,375.0,5,2.0,Suburb,2002,0.0,15.588175413320277,Good,65241.08658286669
1063,2374.0,3,1.0,OldTown,2013,0.0,7.662073138144519,Fair,306186.8852414962
1064,,2,2.0,Suburb,2012,2.0,10.808625090523288,Good,131542.11926283228
1065,1618.0,3,3.0,Suburb,1965,2.0,17.814012318391608,Good,215586.60912801055
1066,1240.0,4,1.0,Suburb,2019,1.0,24.344888212415533,Excellent,122529.73438981095
1067,1152.0,3,2.0,Riverside,2015,2.0,22.38189860029612,Good,143922.7365227049
1068,2380.0,2,3.0,Downtown,1962,1.0,8.889603805368232,Good,334378.0400309694
1069,1566.0,3,3.0,Riverside,1996,2.0,24.95584804255251,Fair,194388.13254318162
1070,1973.0,4,1.0,Downtown,1958,1.0,0.5858642565109277,Good,262913.2526502238
1071,1776.0,4,2.0,OldTown,2012,1.0,1.1769290173061697,Good,289296.7427144417
1072,,2,1.0,Uptown,1983,1.0,20.684092621694248,Excellent,245619.24831238668
1073,1838.0,4,1.0,OldTown,1978,1.0,5.386835827409774,Poor,269138.8835905276
1074,1158.0,3,,Riverside,1986,2.0,1.988847075707901,Fair,202792.75162803286
1075,2298.0,3,3.0,Riverside,1992,0.0,6.310127794294305,Good,279612.3364885117
1076,,5,2.0,Downtown,2013,0.0,10.939453772531076,Fair,227437.19189395432
1077,1021.0,3,1.0,Riverside,1973,1.0,18.398873625618418,Fair,149414.86191229403
1078,1585.0,3,3.0,Suburb,2020,1.0,15.796220400504534,Fair,195003.5246920902
1079,2550.0,2,2.0,Riverside,1983,0.0,6.3217198302303,Good,280784.2857318042
1080,2225.0,5,2.0,Downtown,1997,1.0,12.830125978464318,Excellent,305651.1791358341
1081,1625.0,4,2.0,Downtown,1961,3.0,23.192245582264935,Fair,212270.46178605812
1082,1625.0,4,,Suburb,1972,0.0,20.467690536102065,Fair,160112.3086606048
1083,1639.0,4,2.0,Downtown,1962,1.0,8.418149728378939,Fair,240951.27165951257
1084,2838.0,2,2.0,,1994,2.0,24.56548175321456,Poor,342034.88367488974
1085,1990.0,3,,OldTown,2014,1.0,17.861199810660707,Good,209754.81771284575
1086,2015.0,3,1.0,Riverside,1996,3.0,2.030009213836154,Good,325526.1260199008
1087,2315.0,2,1.0,Uptown,2007,2.0,1.3614374755716476,Fair,325099.5488644664
1088,1919.0,3,1.0,Riverside,1954,1.0,4.625994750745734,Good,219222.8065647651
1089,1670.0,5,2.0,Uptown,1954,1.0,18.332468767228598,Good,237112.34377724494
1090,1701.0,2,3.0,Riverside,2009,1.0,5.001603683139484,Fair,247913.31404207472
1091,1764.0,3,1.0,Suburb,1970,1.0,13.031425845616422,Fair,249917.30959448437
1092,1781.0,3,1.0,Downtown,1973,2.0,2.7848729444303775,Excellent,238672.73667397455
1093,2163.0,3,2.0,Downtown,1967,1.0,23.061710866839782,Fair,271102.63933312637
1094,1825.0,5,3.0,Suburb,1970,0.0,8.927035032797406,Good,251412.89182713896
1095,2166.0,3,2.0,,2003,0.0,22.749235385735453,Fair,237291.83382575354
1096,1759.0,3,2.0,OldTown,1959,0.0,23.649453226808337,Good,180480.9635429155
1097,1839.0,4,2.0,,1973,0.0,0.6501518591851794,Good,223316.8321621561
1098,800.0,2,1.0,Downtown,2009,2.0,11.871312086368935,Good,118065.85587787071
1099,2258.0,3,1.0,OldTown,2006,1.0,1.1040733648188756,Excellent,299290.8716200591
1100,1973.0,3,2.0,Riverside,1972,1.0,22.762972774421193,Excellent,177631.6981557463
1101,2299.0,3,2.0,OldTown,1971,1.0,13.200984845997109,Good,291985.1343051191
1102,351.0,5,2.0,Uptown,2017,2.0,2.336128311113172,Fair,124604.68040696516
1103,2844.0,4,2.0,Suburb,1983,1.0,3.2017798427758883,Fair,357736.73113172967
1104,1730.0,3,2.0,Riverside,2019,,9.895971100072106,Good,221556.07616161992
1105,2354.0,4,1.0,Uptown,1977,1.0,23.535737725385793,Good,288226.95873754617
1106,1280.0,2,2.0,Riverside,1988,3.0,17.47627421341798,Fair,114469.92696941731
1107,2106.0,2,1.0,OldTown,1991,1.0,21.756662221633743,Poor,226533.04955941878
1108,1273.0,3,1.0,Downtown,1972,0.0,9.478187835329502,Good,169735.75113879098
1109,1488.0,3,2.0,Uptown,2019,1.0,1.5587356389749587,Fair,205220.16777691184
1110,2757.0,3,3.0,Suburb,1951,1.0,24.370782111508145,Fair,302138.2660551506
1111,1704.0,4,3.0,OldTown,1973,0.0,0.9207382712280539,Good,224636.74995566544
1112,1908.0,5,2.0,Uptown,1966,1.0,23.717465500486682,Good,206282.79836851783
1113,2235.0,3,1.0,,2014,1.0,9.532596884304045,Poor,272474.09822015825
1114,2047.0,3,1.0,Uptown,2019,0.0,0.7472149230360973,Fair,294278.80913914833
1115,1875.0,2,3.0,OldTown,2018,3.0,17.384352177250452,Fair,289469.10970890336
1116,1982.0,2,2.0,Uptown,2009,1.0,24.523237448768178,Fair,222517.17969132547
1117,3001.0,3,2.0,Riverside,1999,2.0,24.157830209521016,Good,375169.3111240088
1118,1771.0,3,2.0,OldTown,1961,1.0,4.442956774459251,Good,225817.6449672409
1119,1900.0,4,2.0,Uptown,1996,1.0,4.940571248620797,Fair,225285.81943547088
1120,2325.0,2,3.0,Downtown,2016,1.0,14.355703408181672,Poor,325320.7747244257
1121,2352.0,2,1.0,Uptown,2014,1.0,16.11396824749395,Fair,266110.0886840555
1122,2393.0,3,,Riverside,1976,3.0,18.61573888481371,Excellent,319302.688081895
1123,,3,3.0,Suburb,1997,0.0,4.935733831567614,Fair,286577.756039242
1124,1228.0,2,1.0,Suburb,2011,2.0,23.995673625728646,Excellent,154260.47132525718
1125,2616.0,4,2.0,Suburb,1993,3.0,16.149111779086326,Good,363703.72964934685
1126,1226.0,2,2.0,Downtown,1968,1.0,21.252649512328592,Good,143169.21410203303
1127,1951.0,4,3.0,Riverside,2008,3.0,13.73161002446221,Good,282412.4041383233
1128,1422.0,3,1.0,OldTown,1957,1.0,10.649782765952123,Fair,209592.12610756676
1129,1767.0,2,2.0,Suburb,2004,3.0,24.4409812115774,Good,201964.18005097823
1130,1964.0,3,1.0,Riverside,1996,2.0,14.761973585085983,Fair,280268.35205908254
1131,1960.0,4,2.0,Uptown,1951,0.0,21.738402778579882,Good,219566.06949474168
1132,2010.0,3,1.0,Downtown,1988,3.0,23.855663710974103,Poor,245020.27120212116
1133,2606.0,4,1.0,Riverside,1994,1.0,17.04618836171215,Good,335211.2204340668
1134,2026.0,2,2.0,Riverside,1981,1.0,13.948997623707536,Poor,215640.13897997187
1135,1677.0,4,3.0,OldTown,2014,1.0,0.5860158473109403,Excellent,281704.9290212398
1136,2282.0,3,1.0,Riverside,1987,0.0,1.4804811981056467,Fair,309397.05429428833
1137,2394.0,4,1.0,OldTown,1960,1.0,5.42085479325235,Good,386457.7282995258
1138,1186.0,3,2.0,Downtown,1959,2.0,5.057206580471884,Fair,221819.43704766216
1139,2098.0,5,2.0,Downtown,2008,0.0,6.7415904823962105,Fair,288058.7964151333
1140,2150.0,3,3.0,Uptown,2004,0.0,7.97089862359269,Good,316769.9368023361
1141,1651.0,2,1.0,OldTown,1969,0.0,9.321604591992843,Excellent,217423.5173230992
1142,2487.0,2,2.0,OldTown,1966,1.0,10.803173406687476,Poor,314455.7965568942
1143,1724.0,4,1.0,Suburb,2017,2.0,2.9222252921723593,Excellent,218848.3002310599
1144,,3,1.0,Suburb,1954,2.0,1.53786733284316,Good,234893.56251490905
1145,1713.0,4,2.0,Uptown,2009,3.0,17.011639002289073,Good,234624.12702708118
1146,1807.0,3,2.0,,1972,1.0,13.664703208655403,Fair,220603.30104689026
1147,1251.0,3,2.0,Suburb,1995,0.0,11.381532954392931,Fair,165860.71858715467
1148,1079.0,2,2.0,Riverside,2001,3.0,16.04377855862463,Excellent,171839.83950147676
1149,2597.0,5,2.0,Downtown,1959,2.0,20.778145476486742,Fair,351382.87316378
1150,1376.0,4,2.0,Riverside,1995,1.0,10.978476273347013,Good,178237.32579506753
1151,1304.0,5,3.0,OldTown,1977,1.0,16.207426893773494,Poor,204564.30410256822
1152,723.0,3,1.0,,1992,3.0,23.86251948396139,Fair,70754.01461526686
1153,1480.0,4,1.0,Uptown,1975,2.0,21.07080014860824,Good,163613.59466309467
1154,1138.0,4,2.0,OldTown,2004,1.0,10.937019857309032,Good,171318.70163942262
1155,2621.0,3,2.0,OldTown,1997,2.0,16.295562526461204,Good,313638.8231014292
1156,2304.0,4,1.0,Riverside,1978,0.0,4.838237586940524,Poor,290966.6091708128
1157,1455.0,5,3.0,OldTown,1976,1.0,14.232793529929701,Fair,228013.85422165017
1158,2926.0,5,1.0,Suburb,1967,1.0,24.542543132891847,Fair,367187.5875543701
1159,2290.0,4,3.0,Downtown,2009,0.0,13.198720322461796,Fair,287966.44573940965
1160,1637.0,3,1.0,Suburb,2018,0.0,23.22713833015861,Excellent,146483.74396532553
1161,550.0,3,2.0,Riverside,1970,0.0,10.479705552329888,Good,64337.34269400088
1162,2945.0,5,3.0,Riverside,1973,1.0,24.971698266023463,Poor,404298.16367125703
1163,1105.0,2,1.0,Downtown,1952,2.0,14.690890863075166,Excellent,157549.02657383794
1164,977.0,4,3.0,OldTown,2011,3.0,1.5355903587803965,Fair,210640.63830284477
1165,2311.0,4,2.0,Uptown,1951,1.0,14.875492518939009,Good,301689.5098601595
1166,3019.0,4,3.0,Riverside,2015,1.0,7.2270310441501175,Poor,394804.97276225535
1167,2492.0,5,2.0,Downtown,1991,3.0,1.2957923898794204,Good,385552.26656767895
1168,2081.0,3,2.0,Uptown,1983,0.0,20.610905965019253,Fair,268134.9686418674
1169,2097.0,3,1.0,OldTown,1991,2.0,7.25537610602852,Fair,270534.4098820317
1170,2226.0,2,2.0,Riverside,1969,2.0,20.01543957413921,Poor,252825.02479216087
1171,,3,1.0,Downtown,2017,0.0,7.56133078241874,Fair,244932.14564159728
1172,,3,1.0,Downtown,1994,2.0,5.26099566990747,Poor,250509.50854130776
1173,1852.0,3,1.0,Downtown,1991,2.0,24.361421565558473,Fair,229895.5343957575
1174,,4,2.0,Riverside,1996,0.0,9.36031052999798,Poor,223514.16124910497
1175,1423.0,5,2.0,Uptown,1954,0.0,15.23371718035743,Good,208927.16665870213
1176,1659.0,2,1.0,Downtown,1998,0.0,15.444546573954554,Poor,228534.4061081538
1177,,3,1.0,OldTown,1986,1.0,14.231600313250794,Good,122393.21046599443
1178,,5,2.0,Downtown,1983,1.0,22.91004571626976,Poor,220854.5133492672
1179,1305.0,2,1.0,Uptown,2019,1.0,17.023806248488278,Excellent,161524.61804544702
1180,1248.0,2,1.0,Riverside,1967,0.0,10.39145860057079,Excellent,138489.03338675847
1181,1889.0,2,1.0,Downtown,1968,3.0,21.628319420844715,Fair,212476.94912827993
1182,2496.0,3,3.0,Downtown,1989,1.0,4.936041028341128,Good,323297.7641387114
1183,2259.0,2,3.0,OldTown,1966,0.0,13.833800561455227,Poor,251500.84816839444
1184,1014.0,5,,OldTown,2009,1.0,23.78848411262203,Excellent,149098.7687900163
1185,1305.0,3,2.0,Downtown,1991,1.0,15.822241932070112,Good,156023.91706106142
1186,,3,2.0,Downtown,2021,1.0,20.515727036634466,Poor,294596.28443535627
1187,1308.0,3,2.0,OldTown,2014,0.0,16.512237775857226,Fair,168521.1842889085
1188,1687.0,3,2.0,Uptown,2002,0.0,21.064586156678313,Poor,193855.21507774168
1189,,4,2.0,Suburb,1956,2.0,23.63995305620847,Fair,273912.6594488263
1190,1315.0,4,1.0,Suburb,1954,3.0,7.1865823245520515,Good,182557.60377700892
1191,1852.0,4,1.0,Downtown,1973,,4.656696490789612,Fair,241318.52146421053
1192,1132.0,3,2.0,OldTown,1977,1.0,12.357773383147228,Fair,166396.40300485177
1193,1499.0,5,3.0,Riverside,2011,1.0,17.695629457193288,Poor,162575.2922590985
1194,,4,2.0,Riverside,1966,2.0,6.066185702964295,Fair,279239.85220007907
1195,1003.0,4,3.0,Suburb,1969,,0.6004855355390933,Poor,184969.0753048274
1196,2020.0,2,3.0,Uptown,1952,3.0,8.901910337999281,Good,302813.8338577753
1197,1790.0,2,1.0,Suburb,1986,1.0,24.237053718960816,Poor,224635.48587583058
1198,2076.0,3,2.0,Downtown,1964,1.0,17.526702784843245,Good,252460.86944463517
1199,1911.0,4,2.0,Uptown,2000,1.0,10.332473376559987,Fair,273060.3838165421
1200,2482.0,3,3.0,Riverside,1997,3.0,5.218114384997588,Fair,331316.7680733629
1201,1862.0,3,3.0,OldTown,1957,2.0,9.2241970069913,Good,249121.8772056523
1202,1585.0,5,2.0,OldTown,1962,0.0,4.661066115880575,Fair,258231.0780412621
1203,1861.0,5,1.0,Downtown,1997,1.0,3.1044926221673097,Fair,268312.92852388433
1204,2071.0,5,2.0,Suburb,1952,1.0,22.71518812802757,Good,263283.17898056126
1205,1824.0,3,1.0,Downtown,2014,1.0,24.9424332901991,Fair,184332.40861803043
1206,1820.0,4,2.0,OldTown,1980,2.0,4.520803770096863,Fair,273809.7357532911
1207,1449.0,3,3.0,Riverside,1975,2.0,1.8358026925178532,Good,238289.48031187855
1208,1468.0,2,2.0,,2005,2.0,8.578412125082203,Good,213463.63382443902
1209,1098.0,2,2.0,,1983,3.0,11.810649928654675,Poor,130911.47746370001
1210,2674.0,3,2.0,OldTown,1958,0.0,5.518120553358434,Fair,363842.64575950376
1211,1178.0,3,2.0,OldTown,2011,,7.884910339064683,Poor,153628.16611716
1212,1453.0,4,2.0,Uptown,1962,2.0,5.421333024445613,Fair,218989.03396936785
1213,1440.0,2,2.0,Suburb,2018,1.0,19.469383926595057,Good,134498.84873893915
1214,2247.0,4,3.0,OldTown,1990,2.0,17.95815960955789,Excellent,291134.3136273648
1215,1652.0,3,3.0,Downtown,1950,0.0,16.05631213614405,Excellent,185055.64636448305
1216,2423.0,3,1.0,OldTown,1996,2.0,9.986837498440517,Poor,304809.1818096248
1217,1463.0,3,3.0,,1953,1.0,22.771503062198782,Fair,177215.20266929208
1218,1939.0,3,2.0,,2012,0.0,24.25354726760799,Good,234717.40160225896
1219,1382.0,3,1.0,OldTown,2001,1.0,4.7541631593225935,Poor,208189.7430152007
1220,2872.0,3,1.0,Uptown,1959,1.0,5.963809714591012,Good,321966.45482592226
1221,1206.0,2,1.0,Uptown,1977,0.0,13.377960186009057,Good,152530.4450906651
1222,1954.0,2,,Suburb,1955,0.0,2.7356389474150093,Excellent,264134.25022206805
1223,2116.0,3,2.0,OldTown,1976,1.0,11.192985771166263,Poor,261329.97461086288
1224,2006.0,5,2.0,Downtown,1961,1.0,14.753885987053899,Fair,250604.0819741642
1225,1707.0,3,,Downtown,2011,2.0,13.29080249286466,Good,220009.83226476805
1226,1735.0,4,2.0,OldTown,2001,3.0,8.60726028541164,Good,258597.4398070549
1227,1821.0,4,1.0,Suburb,1997,1.0,13.789922248891568,Excellent,242497.8011478415
1228,1726.0,5,2.0,Suburb,2016,2.0,23.99062337934177,Poor,219192.9514589151
1229,2281.0,4,2.0,Suburb,1995,1.0,5.547426405138713,Good,261140.71358330015
1230,2905.0,3,1.0,Downtown,1964,2.0,16.543368280653088,Good,348607.1985866255
1231,1521.0,4,3.0,Uptown,2020,0.0,1.5632190068232703,Poor,202719.71514563094
1232,1115.0,5,1.0,Suburb,1985,1.0,2.127201909795156,Good,222650.0155507366
1233,1755.0,3,2.0,Downtown,1963,1.0,14.019791493477832,Good,224746.6723214319
1234,3089.0,3,2.0,Downtown,1952,0.0,3.071009918034762,Fair,413360.3804215957
1235,1398.0,2,2.0,Uptown,2016,2.0,1.0474963164580047,Fair,218367.54924209934
1236,2619.0,4,1.0,OldTown,1968,2.0,4.702068442376544,Good,362082.43263448187
1237,2638.0,4,1.0,OldTown,2003,,14.338804689489574,Fair,323558.0382230344
1238,1523.0,2,3.0,Suburb,2018,1.0,17.731853385713844,Excellent,174419.71215001447
1239,2084.0,3,,Suburb,1959,2.0,5.46072482146381,Fair,241746.6803504256
1240,2614.0,3,3.0,Uptown,1982,2.0,16.872356211600277,Fair,335779.15027962567
1241,1610.0,2,3.0,Suburb,1962,0.0,4.970670111931119,Excellent,220266.27851529547
1242,1698.0,5,1.0,Uptown,2000,1.0,15.5297069524658,Excellent,223743.98917111012
1243,1509.0,3,1.0,Downtown,1981,1.0,10.593012157447072,Poor,198762.41305940738
1244,1292.0,2,2.0,Suburb,1973,1.0,16.51808797867361,Good,130875.61736357021
1245,1475.0,3,3.0,Downtown,1984,0.0,24.87879243574156,Poor,160361.46884919232
1246,1188.0,4,3.0,Riverside,2019,1.0,23.47651564819777,Poor,136609.89282796872
1247,1817.0,2,2.0,Uptown,1989,2.0,0.6049030669845389,Fair,270130.31217873114
1248,1415.0,4,2.0,Riverside,2003,1.0,22.19324972687649,Fair,175233.18711095199
1249,1916.0,3,1.0,Suburb,1993,3.0,2.12902448178178,Good,262865.69825259905
1250,1022.0,2,3.0,Downtown,2011,,23.849641360916202,Good,116741.69958680155
1251,1965.0,2,3.0,Suburb,2017,3.0,7.404729137942275,Excellent,252200.0482096959
1252,2216.0,3,1.0,Riverside,1982,0.0,9.859853345076138,Good,268636.79077302467
1253,803.0,3,1.0,Suburb,2005,,2.745136026805332,Fair,145523.46718002172
1254,1987.0,5,1.0,OldTown,1985,0.0,3.250682579058285,Good,250292.73737145166
1255,2413.0,4,1.0,Riverside,2003,1.0,18.30514384811833,Excellent,295726.5802468522
1256,1195.0,5,3.0,Suburb,1968,1.0,23.636139775833144,Good,143129.02217276866
